,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,transcript_hacat_stim_1,transcript_hacat_stim_2,transcript_hacat_unstim_1,transcript_hacat_unstim_2,transcript_myla_1,transcript_myla_2,transcript_naive_T_1,transcript_naive_T_2,transcript_GM12878,transcript_hacat_stim,transcript_hacat_unstim,transcript_myla,transcript_naive_T,linked_SNP_hacat_stim_1,linked_SNP_hacat_stim_2,linked_SNP_hacat_unstim_1,linked_SNP_hacat_unstim_2,linked_SNP_myla_1,linked_SNP_myla_2,linked_SNP_naive_T_1,linked_SNP_naive_T_2,linked_SNP_GM12878,linked_SNP_hacat_stim,linked_SNP_hacat_unstim,linked_SNP_myla,linked_SNP_naive_T,gene_name
138,ENSG00000177556,,0.005897455158449999,,,0.0030457049647,,,,,,,0.00015793476444299999,,,"{'ENST00000521264', 'ENST00000522314', 'ENST00000520382'}",,,"{'ENST00000522314', 'ENST00000520382', 'ENST00000521264', 'ENST00000313115', 'ENST00000522710'}",,,,,,,"{'ENST00000522314', 'ENST00000520382', 'ENST00000521264', 'ENST00000524142', 'ENST00000313115', 'ENST00000522710'}",,,{'rs3792783_rs3792783'},,,{'rs3792783_rs3792783'},,,,,,,{'rs3792783_rs3792783'},,ATOX1
139,ENSG00000177595,,0.00211514481361,,,,,0.00345306131776,0.00388628937073,0.000662107775351,0.00032384753592799994,0.0014684380493800002,,2.2213473225e-06,,"{'ENST00000411829', 'ENST00000347755'}",,,,,{'ENST00000411829'},"{'ENST00000411829', 'ENST00000347755'}","{'ENST00000411829', 'ENST00000347755'}","{'ENST00000411829', 'ENST00000347755'}","{'ENST00000411829', 'ENST00000347755'}",,"{'ENST00000411829', 'ENST00000347755'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",PIDD1
140,ENSG00000177600,,0.00211514481361,,,,,,0.00705803106812,0.000662107775351,0.00032384753592799994,0.00361924005137,,0.000133178983515,,"{'ENST00000530797', 'ENST00000530398', 'ENST00000321153'}",,,,,,"{'ENST00000530797', 'ENST00000530398', 'ENST00000321153'}","{'ENST00000530797', 'ENST00000530398', 'ENST00000321153'}","{'ENST00000530797', 'ENST00000530398', 'ENST00000321153'}","{'ENST00000530797', 'ENST00000530398', 'ENST00000321153'}",,"{'ENST00000530797', 'ENST00000530398', 'ENST00000321153'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}","{'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",RPLP2
141,ENSG00000177728,,,,0.000817891392508,,,0.00138573416248,,,,8.84798287352e-06,,0.00047926197621599994,,,,"{'ENST00000314256', 'ENST00000581252', 'ENST00000581519', 'ENST00000582455', 'ENST00000579208', 'ENST00000582186'}",,,"{'ENST00000314256', 'ENST00000581252', 'ENST00000581519', 'ENST00000582455', 'ENST00000579208', 'ENST00000582186'}",,,,"{'ENST00000314256', 'ENST00000581252', 'ENST00000581519', 'ENST00000582455', 'ENST00000579208', 'ENST00000582186'}",,"{'ENST00000314256', 'ENST00000581252', 'ENST00000581519', 'ENST00000582455', 'ENST00000579208', 'ENST00000582186'}",,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",TMEM94
142,ENSG00000177885,4.22056949675e-05,5.30240338372e-08,,1.26235112444e-05,8.65812204316e-21,5.0556913982599986e-20,5.67057571026e-05,4.0922049979899996e-11,5.9641074932099995e-34,6.2221457789e-11,2.15819403258e-07,7.02378947043e-38,2.0487599176700002e-08,"{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}",,"{'ENST00000392564', 'ENST00000316615', 'ENST00000578961', 'ENST00000582582', 'ENST00000316804', 'ENST00000392562', 'ENST00000392563'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000392564', 'ENST00000316615', 'ENST00000578961', 'ENST00000582582', 'ENST00000316804', 'ENST00000392562', 'ENST00000392563'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'ENST00000316804', 'ENST00000392562', 'ENST00000316615'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs10539706_rs1005714', 'rs55815500_rs1005714', 'rs28516463_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs3082641_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}","{'rs3082641_rs1005714', 'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs28516463_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}",,"{'rs3082641_rs1005714', 'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs28516463_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}","{'rs138947565_rs1005714', 'rs34942784_rs1005714', 'rs2242229_rs1005714', 'rs113459043_rs1005714', 'rs10539706_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs2242230_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs2306216_rs1005714', 'rs2242231_rs1005714', 'rs4789158_rs1005714', 'rs8067326_rs1005714', 'rs4789157_rs1005714', 'rs4788878_rs1005714', 'rs7212309_rs1005714', 'rs4789159_rs1005714', 'rs190824641_rs1005714', 'rs7225349_rs1005714', 'rs2279161_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs3841603_rs1005714', 'rs11077781_rs1005714', 'rs11444502_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs10539706_rs1005714', 'rs55815500_rs1005714', 'rs28516463_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs3082641_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs3082641_rs1005714', 'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs28516463_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}","{'rs138947565_rs1005714', 'rs34942784_rs1005714', 'rs2242229_rs1005714', 'rs28516463_rs1005714', 'rs113459043_rs1005714', 'rs3082641_rs1005714', 'rs10539706_rs1005714', 'rs73996007_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs2242230_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs7218042_rs1005714', 'rs2306216_rs1005714', 'rs2242231_rs1005714', 'rs4789158_rs1005714', 'rs8067326_rs1005714', 'rs2306217_rs1005714', 'rs4789157_rs1005714', 'rs4788878_rs1005714', 'rs7212309_rs1005714', 'rs4789159_rs1005714', 'rs190824641_rs1005714', 'rs2279161_rs1005714', 'rs7225349_rs1005714', 'rs57722216_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs3841603_rs1005714', 'rs11077781_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714'}","{'rs3082641_rs1005714', 'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs28516463_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}","{'rs3082641_rs1005714', 'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs28516463_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}","{'rs9988_rs1005714', 'rs138947565_rs1005714', 'rs34942784_rs1005714', 'rs2291031_rs1005714', 'rs2242229_rs1005714', 'rs142427387_rs1005714', 'rs28516463_rs1005714', 'rs79789380_rs1005714', 'rs79401619_rs1005714', 'rs2291030_rs1005714', 'rs113459043_rs1005714', 'rs1005714_rs1005714', 'rs3082641_rs1005714', 'rs10539706_rs1005714', 'rs73996007_rs1005714', 'rs57884907_rs1005714', 'rs75176280_rs1005714', 'rs2291026_rs1005714', 'rs62085969_rs1005714', 'rs2242230_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs6501772_rs1005714', 'rs112679822_rs1005714', 'rs7218042_rs1005714', 'rs2306216_rs1005714', 'rs8076568_rs1005714', 'rs2242231_rs1005714', 'rs4789158_rs1005714', 'rs10716628_rs1005714', 'rs8067326_rs1005714', 'rs2306217_rs1005714', 'rs4789157_rs1005714', 'rs4788878_rs1005714', 'rs7212309_rs1005714', 'rs4789159_rs1005714', 'rs190824641_rs1005714', 'rs7225349_rs1005714', 'rs2279161_rs1005714', 'rs57722216_rs1005714', 'rs1005713_rs1005714', 'rs74533562_rs1005714', 'rs79397706_rs1005714', 'rs36039201_rs1005714', 'rs8076030_rs1005714', 'rs3841603_rs1005714', 'rs11077781_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714'}","{'rs3082641_rs1005714', 'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs2306217_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs28516463_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs7218042_rs1005714', 'rs3809715_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714', 'rs73996007_rs1005714'}",GRB2
143,ENSG00000177951,,,,0.00601846160381,,,0.0006006149454659999,,,5.68819374394e-05,5.71610784904e-05,,6.73889046309e-05,,,,"{'ENST00000410108', 'ENST00000325147', 'ENST00000382762', 'ENST00000486280', 'ENST00000332865', 'ENST00000529614'}",,,"{'ENST00000410108', 'ENST00000325147', 'ENST00000382762', 'ENST00000486280', 'ENST00000332865', 'ENST00000529614'}",,,"{'ENST00000410108', 'ENST00000325147', 'ENST00000382762', 'ENST00000486280', 'ENST00000332865', 'ENST00000529614'}","{'ENST00000410108', 'ENST00000325147', 'ENST00000382762', 'ENST00000486280', 'ENST00000332865', 'ENST00000529614'}",,"{'ENST00000410108', 'ENST00000325147', 'ENST00000382762', 'ENST00000486280', 'ENST00000332865', 'ENST00000529614'}",,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,,"{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",BET1L
144,ENSG00000177963,,,,0.00601846160381,,,0.0006006149454659999,,,5.68819374394e-05,5.71610784904e-05,,6.73889046309e-05,,,,"{'ENST00000524854', 'ENST00000527728', 'ENST00000527696', 'ENST00000527468', 'ENST00000526104', 'ENST00000626818', 'ENST00000528357', 'ENST00000325207', 'ENST00000530889', 'ENST00000529275'}",,,"{'ENST00000524854', 'ENST00000527728', 'ENST00000527696', 'ENST00000527468', 'ENST00000526104', 'ENST00000626818', 'ENST00000528357', 'ENST00000325207', 'ENST00000530889', 'ENST00000529275'}",,,"{'ENST00000524854', 'ENST00000527728', 'ENST00000527696', 'ENST00000527468', 'ENST00000526104', 'ENST00000626818', 'ENST00000528357', 'ENST00000325207', 'ENST00000530889', 'ENST00000529275'}","{'ENST00000524854', 'ENST00000527728', 'ENST00000527696', 'ENST00000527468', 'ENST00000526104', 'ENST00000626818', 'ENST00000528357', 'ENST00000325207', 'ENST00000530889', 'ENST00000529275'}",,"{'ENST00000524854', 'ENST00000527728', 'ENST00000527696', 'ENST00000527468', 'ENST00000526104', 'ENST00000626818', 'ENST00000528357', 'ENST00000325207', 'ENST00000530889', 'ENST00000529275'}",,,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,,"{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,,"{'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008', 'rs7395206_rs6598008', 'rs7936401_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",RIC8A
145,ENSG00000178718,,8.50204990738e-14,0.00129389979368,0.000146032925289,,,,,1.89749927833e-06,1.21591229709e-17,2.8296958313299997e-07,,,,{'ENST00000322177'},{'ENST00000322177'},{'ENST00000322177'},,,,,{'ENST00000322177'},{'ENST00000322177'},{'ENST00000322177'},,,,"{'rs35206230_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs34862454_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs2168518_rs1378942', 'rs62006566_rs1378942', 'rs62006567_rs1378942', 'rs3784789_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}",,,,,"{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}","{'rs11636952_rs1378942', 'rs11630478_rs1378942', 'rs35206230_rs1378942', 'rs12905199_rs1378942', 'rs12594062_rs1378942', 'rs11072508_rs1378942', 'rs34862454_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12591513_rs1378942', 'rs12909307_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs62006566_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs62006567_rs1378942', 'rs11632414_rs1378942', 'rs3784789_rs1378942'}",,,RPP25
146,ENSG00000178741,,5.58522041589e-05,0.00134359634169,,6.52586134001e-07,0.00286526860705,0.000411573913448,0.00202054256406,1.19751053246e-05,4.3399726375699995e-06,0.00114527385825,9.950789086220001e-09,9.901456517239999e-07,,"{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}",,"{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}","{'ENST00000322347', 'ENST00000562233', 'ENST00000568517', 'ENST00000567270', 'ENST00000564811', 'ENST00000568783'}",,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}",,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}",COX5A
147,ENSG00000178761,0.000477711549938,0.000144593790049,9.30841998809e-05,0.0018032712854200003,,,,,3.26565571317e-06,1.33362828e-08,4.6685415640699995e-09,0.0016271374041699998,,"{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}","{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}","{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}","{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}",,,,,"{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}","{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}","{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}","{'ENST00000565772', 'ENST00000562698', 'ENST00000563119', 'ENST00000357635'}",,"{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs2168518_rs1378942'}","{'rs11636952_rs1378942', 'rs11630478_rs1378942', 'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs12594062_rs1378942', 'rs12591513_rs1378942', 'rs2168518_rs1378942'}","{'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378940_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs62006566_rs1378942', 'rs12909307_rs1378942', 'rs12903541_rs1378942', 'rs62006567_rs1378942', 'rs11632414_rs1378942', 'rs3784789_rs1378942'}",,,,,"{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}","{'rs11636952_rs1378942', 'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs62006566_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs62006567_rs1378942', 'rs11632414_rs1378942', 'rs3784789_rs1378942'}","{'rs1378941_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs4886410_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942'}",,FAM219B
148,ENSG00000178950,,7.02581787717e-07,,1.47096990545e-11,,,,,1.64587101873e-08,5.8608110381599996e-08,8.79757742946e-12,1.71483881577e-05,,,"{'ENST00000502656', 'ENST00000314167', 'ENST00000628912', 'ENST00000511163', 'ENST00000618573'}",,"{'ENST00000502656', 'ENST00000314167', 'ENST00000628912', 'ENST00000511163', 'ENST00000618573'}",,,,,"{'ENST00000628912', 'ENST00000511163', 'ENST00000314167', 'ENST00000502656', 'ENST00000511229', 'ENST00000618573'}","{'ENST00000502656', 'ENST00000314167', 'ENST00000628912', 'ENST00000511163', 'ENST00000618573'}","{'ENST00000502656', 'ENST00000314167', 'ENST00000628912', 'ENST00000511163', 'ENST00000618573'}",{'ENST00000511229'},,,"{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804'}",,"{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804'}",,,,,"{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804'}","{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804'}","{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804'}","{'rs11248061_rs11724804', 'rs3796621_rs11724804', 'rs4690220_rs11724804', 'rs12510382_rs11724804', 'rs4690229_rs11724804'}",,GAK
